매물ID,거래유형,방종류,룸타입,제목,설명,보증금(만원),월세(만원),관리비(만원),전용면적(m²),층수,총층수,욕실수,방향,입주가능일,승강기,주차여부,주소(법정동),지번주소,위도,경도,옵션,상태,조회수,등록일,수정일,건물유형,역까지_도보거리_m,역까지_도보시간_분,매물부터_동입1출_시간_분,매물부터_충무로6출_시간_분,가장가까운역
43507686,월세,원룸,분리형원룸,Zz 사당역 깔끔 15룸  채광가득 A급 계약방 zZ,"위치 및 교통
 강남권으로 출퇴근 하시는분들과 주변 대학교로 가는 교통편이 많습니다
 바로 대로변 인근으로 버스타시기도 용이합니다
 서울대중앙대숭실대 학생들에게도 좋은위치에 있어 통학이 편리합니다 
 주변에 어린이집유치원과 초중고등학교가 있어 아이키우기 좋은위치에 있습니다
 주변에 24시간 마트가 있어서 장보시기에도 불편함이 없습니다   
 주변환경 
 주변에 은행시장편의점약국병원대형마트세탁소셀프빨래방등 편의시설이 있습니다
 대로변과 가까운 역세권입니다 2호선과 버스로 어디든 이동하시기 불편함이없습니다
 본 매물은 전입불가 매물입니다
 대로변이라 치안에 안전하고 근처에 학교와 CCTV가 많아서 여성분들에게 안전한 위치에 있습니다",3000,60,99,300,5,5,1,SE,즉시 입주 가능 조율필요,True,주차 가능,서울시 동작구 사당동,동작구 사당동 419180,374792292,1269768366,에어컨 냉장고 세탁기 인덕션 옷장 신발장 싱크대,open,0,20230515,20250325 1604,제2종근린생활시설사무소,6970,10,36,33,사당역
43538289,전세,원룸,분리형원룸,Zz 사당역 대리석 화이트톤 15룸 S급매물  zZ," 위치 및 교통
 강남권으로 출퇴근 하시는분들과 주변 대학교로 가는 교통편이 많습니다
 바로 대로변 인근으로 버스타시기도 용이합니다
 서울대중앙대숭실대 학생들에게도 좋은위치에 있어 통학이 편리합니다 
 주변에 어린이집유치원과 초중고등학교가 있어 아이키우기 좋은위치에 있습니다
 주변에 24시간 마트가 있어서 장보시기에도 불편함이 없습니다   
 주변환경 
 주변에 은행시장편의점약국병원대형마트세탁소셀프빨래방등 편의시설이 있습니다
 대로변과 가까운 역세권입니다 2호선과 버스로 어디든 이동하시기 불편함이없습니다
 대로변이라 치안에 안전하고 근처에 학교와 CCTV가 많아서 여성분들에게 안전한 위치에 있습니다
",16000,0,100,3306,4,4,1,SE,즉시 입주 가능 조율필요,True,주차 가능,서울시 관악구 남현동,관악구 남현동 1072102,3747366345,126972496,에어컨 냉장고 세탁기 인덕션 옷장 신발장 싱크대,open,0,20190116,20250325 1604,단독주택,10640,15,41,38,사당역
43549235,월세,원룸,분리형원룸,분리형 15룸 협의 입주 가능 주차 가능 엘리베이터 및 옵션 완비," 매물의 장점 
 분리형 원룸으로 공간 활용이 효과적입니다 방1 거실1
 입주일에 대해 협의가 가능하여 편리합니다
 주차가 가능하여 차량을 이용하는 고객에게 이점이 있습니다
 건물 내에 엘리베이터가 설치되어 편리한 이동이 가능합니다

 추가 강조할 점 
 에어컨 냉장고 세탁기 싱크대가 갖춰져 있어 생활이 용이합니다

위반건축물 여부 확인일  25년 01월 21일

참고용사진  구조참고용 현재내부 상태는 상이할 수 있습니다",5000,100,45,2068,5,5,1,SE,즉시 입주 가능,True,주차 가능,서울시 동작구 사당동,동작구 사당동 4196,374797557,1269761459,에어컨 냉장고 세탁기 인덕션 신발장 싱크대,open,0,20220812,20250220 1607,다세대주택,7930,11,37,34,사당역
43562161,월세,원룸,오픈형원룸,SW 지상 가격 착한 역도보 5분 빠른 이사 주차만차,"세입자 있는 방이다 보니 공실 사진 올렸습니다 참고하세요 2월10일경부터  협의 가능

 위치  교통 
수유역 도보 4분

 인테리어  특징 
깔끔하게 관리가 잘 되어있습니다 
보증금은 살짝 조정 가능할수 있습니다 

 주변 편의시설 안내 
수유역 먹자골목   편의점 은행 약국 헬스장  수유역등 이용하기 편리합니다 

 주차 안내 
주차공간 3대가 있지만 현재 주차 만차로 주차는 어렵습니다 ",200,33,60,1653,2,4,1,SE,2025 02 10 이후 입주 가능,False,주차 불가능,서울시 강북구 수유동,강북구 수유동 1753,376411829,1270275464,에어컨 냉장고 세탁기 인덕션 전자레인지 책장 옷장 싱크대,open,0,20120201,20250224 1114,제2종근린생활시설고시원,4640,7,31,28,수유역
43584829,월세,오피스텔,오픈형원룸,전입가능발코니있는세대신축급내부깔끔 굿," 남산 센트럴뷰 스위트 매물정보


 임대가격   1억만원50만원

 전용면적 약 7 PY발코니서비스포함

 옵션  빌트인 냉장고 세탁기 붙박이장 인덕션 에어컨 책상 식탁 빨래건조대 신발장 등 풀옵션

 관리비  약  17만원

 전입가능 전세대출은 불가




   남산 센트럴뷰 특징   

 2020년 11월 준공 된 신축 건물

 총 17층 건물로 세대수는 315세대 대형 건물

 풀옵션 빌트인 시스템 모든 세대 발코니 확장 사이즈 굿

 천장고가 높은 우물형천장 굿

 단지내 피트니스센터 및 세탁실 운영 굿

 충무로 대로변 건물로 안전성 굿




   교통   

 충무로역34호선 도보 2분 을지로3가역23호선 도보 3분

 2호선3호선4호선 트리플 대박 건물

 급행공항직행광역 간선 지선노선 등 다양한 버스노선 이용가능




   주변편의시설 및 환경   

 남산 산책로 도보 이용가능

 명동관광특구 도보 이용 가능

 주변청계천 수변공원남산골한옥마을명동성당등 쾌적한 힐링라이프

 롯데백화점명보아트홀대한극장백병원 등 시티라이프",10000,50,170,2314,중,17,1,W,2025 04 29 이후 입주 가능,True,주차 불가능,서울특별시 중구 인현동1가,중구 인현동1가 158,375634472,126993367,에어컨 냉장고 인덕션 책상 옷장 신발장 싱크대,open,0,20201106,20250304 1252,생활형숙박시설,3590,5,8,5,충무로역
43589125,월세,원룸,오픈형원룸,리모델링  저렴  채광굿  보문역  성신여대  고려대,"기본정보

위치  보문동2가 주택가보문역고려대
층수및구조  2층리모델링원룸 주방 욕실
옵션  에어컨 냉장고 세탁기 가스렌지 신발장 등
교통편리  보문역3분 주변 버스정류장 많음
주차불가능 엘리베이터없음

주변환경

보문역 고려대 고대병원 편의점등 편의시설 많아 생활이 편리합니다
인근 성북천이 있어 산책하기 좋음
주변 곳곳이 CCTV설치로 귀가동선 안전합니다

입주시기
즉시입주

가격정보

 보증금 500만원
 월세  40만원
 관리비 5만원수도인터넷 포함

리모델링  저렴  채광굿  보문역  고려대 추천 좋은조건 놓치지 마세요

항상 좋은 방을 찾기 위해 노력 중입니다
전화주세요 원하시는 방을 찾아 드립니다
HP 01027140709
그럼 오늘도 행복하세요

",500,40,50,180,2,5,1,E,즉시 입주 가능,False,주차 불가능,서울시 성북구 보문동2가,성북구 보문동2가 6413,3758576562,1270175771,에어컨 냉장고 세탁기 가스레인지 신발장 싱크대,open,0,20071218,20250306 1246,제2종근린생활시설,10010,14,29,26,성신여대입구역
43639199,월세,원룸,분리형원룸,쌍문역 초역세 분리형 원룸  모두가 찾는  워너비," 상 세 설 명 


채광 너무 좋고 쌍문역 바로뒤에 이런 집이

버스정류장 2분거리이며 역도 가까워 버스든 지하철이든 교통 매우 편리합니다 

건물 관리 잘되어 벌레걱정 전혀없습니다 

에어컨 세탁기 냉장고 인덕션  신발장 옷장 등 중요한 옵션 다 갖춰져 있어요 

근 신축급 컨디션에 구조도 너무 이쁜



보증금월세 조정 바로 확인가능


주차 대장상 3대 가능하지만 현재는 불가능합니다",500,45,80,2149,3,5,1,SW,즉시 입주 가능,False,주차 불가능,서울시 도봉구 쌍문동,도봉구 쌍문동 8837,3764826654,1270337224,에어컨 냉장고 세탁기 인덕션 전자레인지 책상 책장 옷장 신발장 싱크대,open,0,20190117,20250226 1723,제2종근린생활시설사무소,1060,2,28,26,쌍문역
43642949,월세,오피스텔,투룸,전입가능수유역아르테가오피스텔투룸 풀옵션,"수유역아르테가오피스텔 전입가능투룸 풀옵션


중개 무사고  10년 차 대표 공인중개사
매경 부동산 자산관리사로써 권리 분석을 철저히 합니다
2024 KCIA 한국소비자산업평가 우수 공인중개사사무소 선정
신뢰와 정직으로 일 합니다

4호선 수유역과 미아역 사이에 위치합니다
신축급 풀옵션으로 투룸 입니다

투룸에  거실 화장실 있습니다

5000135 또는 3000145 또는 2000150 가능합니다

전입신고 확정일자 거래신고 가능하며 
주차가능 합니다

세탁기 냉장고 에어컨 인덕션 신발장 
전열교환기 등 풀옵션 입니다",5000,135,60,2984,15,15,1,SW,즉시 입주 가능,True,주차 가능,서울특별시 강북구 미아동,강북구 미아동 16026,3763339294,1270240176,에어컨 냉장고 세탁기 인덕션 책상 옷장 신발장 싱크대,open,0,20221214,20250324 933,오피스텔,8430,11,33,30,미아역
43664498,월세,오피스텔,분리형원룸,실사용 17평 사업자 대로변 안심 보안,"사업자  전입불가 월세부가세별도

실사용 17평  바닥 12평 복층5평

높은 층고39 미터의 개방감

동대문역사문화공원2호선4호선5호선역 도보5분

을지로5가 코너 안전한 대로변 

 1군 브랜드 오피스텔

 편의시설  동대문국립중앙의료원명동거리을지로노가리골목을지로맛집편의점은행약국병원 등

 1층 현관디지털도어락 시스템 내외부 24시 CCTV 감시

 주민전용 커뮤니티시설도 잘 완비되어 있는 단지다양한 편의시설운동시설 문화공간

백화점 극장 종합병원 관공서 등 생활 편의시설이 도보권에 있어 생활하기 편리한 최적의 장소",1000,230,200,3967,5,16,1,S,2025 03 21 이후 입주 가능,True,주차 가능,서울특별시 중구 을지로5가,중구 을지로5가 99,3756648291,1270027218,에어컨 냉장고 세탁기 인덕션 옷장 신발장 싱크대,open,0,20240330,20250310 1759,오피스텔,6380,9,16,13,동대문역사문화공원역
43665106,전세,원룸,오픈형원룸,사당역세권 깔끔한 1룸,"사당역세권 깔끔한 1룸 

 교  통  

 도보 3분 버스정류장 

 도보 3분 사당역  

 금액 및 장점  

 룸이 깔끔하고  채광좋음 

 주거환경 및 편의시설  

 1층 도어락 cctv 및 큰대로변에 위치 

 집 부근  중소형마트 각종먹거리등 편의시설 다양 

 관리비  

 관리비 8만원 

 전기가스 별도",10000,0,80,1653,3,4,1,SW,즉시 입주 가능,False,주차 불가능,서울시 관악구 남현동,관악구 남현동 60248,3747467284,126980033,에어컨 냉장고 세탁기 인덕션 신발장 싱크대,open,0,20180129,20250227 1251,단독주택,3120,5,31,28,사당역
43678117,월세,원룸,분리형원룸,NEW 즉시입주 가능한 분리형," 매물정보 

 더보기 눌러주세요 

 입주   3월 입주가능
 위치   성북구청 맞은편
 구조   분리형
 주차여부   불가능
 교통시설   성북구청 버스정류장 3분거리 



     특징 

  세탁기와 냉장고는 작은 사이즈 입니다
  화장실은 비교적 작습니다
 개인만 사용할 수 있는 옥탑이 있습니다  
 분리형이며 집이 콘크리트라서 따뜻합니다
 보수 할게 남으셔서 3월 부터 입주 가능합니다

",2000,50,10,350,옥탑방,2,1,E,2025 03 05 이후 입주 가능,False,주차 불가능,서울시 성북구 삼선동5가,성북구 삼선동5가 124,3758773181,1270153239,에어컨 냉장고 세탁기 가스레인지 신발장 싱크대,open,0,19970627,20250307 1043,근생,7630,11,26,23,성신여대입구역
43690947,전세,원룸,오픈형원룸,신축급 깔끔한 풀옵션 원룸 ," 특징 
 신축급으로 컨디션 굿 굿 
 깔끔한 빌트인 풀옵션 
 방한편을 가득 채운 큰 붙박이장 
 현관 보안 및 보안용 CCTV설치 

 옵션 
 에어컨 냉장고 세탁기 전자레인지 인덕션하이라이트 등 풀옵션 

 위치
 지하철 6호선 구산역 도보12분 
 유흥업소가 없고 쾌적한 거주지

참고사항  건축물대장상 주차정보와 실제주차가능여부는 상이할 수 있습니다

공부상 면적과 실면적평수은 차이가 있을 수 있습니다",8000,0,70,180,1,3,1,S,20250428 이후 입주 가능,False,주차 불가능,서울시 은평구 갈현동,은평구 갈현동 50712,37614808,1269121043,에어컨 냉장고 세탁기 인덕션 전자레인지 옷장 싱크대,open,0,20210715,20250225 1008,다중주택,11930,15,37,34,연신내역
43695787,전세,원룸,분리형원룸,분리형 원룸 즉시입주 가능 주차 가능한 매물,"반전세 가능

 매물 특징 
 분리형 원룸으로 공간 활용이 좋습니다
 즉시 입주 가능하여 편리하게 이사를 할 수 있습니다
 주차가 가능하며 주차비는 별도로 청구됩니다
 CCTV가 설치되어 있어 안전한 주거환경을 제공합니다
 전세 대출이 가능하여 부담없이 거주할 수 있습니다
 에어컨 냉장고 세탁기 싱크대가 구비되어 편리한 생활을 누릴 수 있습니다

공부상 면적과 실면적평수은 차이가 있을 수 있습니다",8000,0,50,198,2,4,1,E,즉시 입주 가능,False,주차 가능,서울시 강북구 수유동,강북구 수유동 19438,376408398,1270242876,에어컨 냉장고 세탁기 인덕션 싱크대,open,0,20180709,20250205 1509,다가구주택,4480,7,31,28,수유역
43700864,전세,오피스텔,오픈형원룸,충무로대로변깔끔한건물전입가능전세대출불가," 남산 센트럴뷰 스위트 매물정보

 전세가격   2억원

 사용면적 약 7 PY

 전입신고가능 전세자금대출불가 전세반환보증불가

 옵션  빌트인 냉장고 세탁기 붙박이장 인덕션 에어컨 책상 식탁 빨래건조대 신발장 등 풀옵션

 관리비  약  99만원실사용금별도



   남산 센트럴뷰 특징   

 2020년 11월 준공 된 신축 건물

 총 17층 건물로 세대수는 315세대 대형 건물

 풀옵션 빌트인 시스템 모든 세대 발코니 확장 사이즈 굿

 천장고가 높은 우물형천장 굿

 단지내 피트니스센터 및 세탁실 운영 굿

 충무로 대로변 건물로 안전성 굿



   교통   

 충무로역34호선 도보 2분 을지로3가역23호선 도보 3분

 2호선3호선4호선 트리플 대박 건물

 급행공항직행광역 간선 지선노선 등 다양한 버스노선 이용가능



   주변편의시설 및 환경   

 남산 산책로 도보 이용가능

 명동관광특구 도보 이용 가능

 주변청계천 수변공원남산골한옥마을명동성당등 쾌적한 힐링라이프

 롯데백화점명보아트홀대한극장백병원 등 시티라이프",20000,0,99,1821,7,17,1,W,2025 04 29 이후 입주 가능 임차인과조율가능,True,주차 불가능,서울특별시 중구 인현동1가,중구 인현동1가 158,375634472,126993367,에어컨 냉장고 세탁기 인덕션 옷장 신발장 싱크대,open,0,20201106,20250305 1212,생활형숙박시설,3590,5,8,5,충무로역
